,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2019-06-12,1,ETK,0.0008173999999999999,4088,0.2%,31.1%
2019-01-30,1,ETK,0.0005547999999999999,3593,0.2%,-18.3%
2019-02-07,1,ETK,0.0005063,3603,0.2%,-18.1%
2019-07-03,1,ETK,0.0007189,4123,0.2%,-20.5%
2019-07-16,1,ETK,0.00047119999999999996,4141,0.2%,-6.3%
2019-07-19,3,ETK,0.0001053,4146,0.2%,-82.1%
2019-07-20,2,ETK,0.00010759999999999999,4148,0.2%,843.9%
2019-07-27,3,ETK,9.48e-05,4156,0.2%,-11.9%
2019-05-23,1,ETK,0.0007876000000000001,4062,0.2%,-23.1%
2019-06-05,1,ETK,0.0006232999999999999,4080,0.2%,-10.1%
2019-07-08,4,ETK,0.0004918,4129,0.2%,-22.6%
2019-07-18,2,ETK,0.00021280000000000002,4143,0.2%,-62.5%
2019-07-26,2,ETK,9.85e-05,4153,0.2%,-6.5%
2019-10-08,1,ETK,0.00016380000000000002,4202,0.2%,-1.6%
2019-02-09,3,ETK,0.0006939,3606,0.2%,9.9%
2019-05-24,1,ETK,0.0007996,4063,0.1%,20.5%
2019-08-06,1,ETK,0.000344,4167,0.1%,79.3%
2019-08-07,1,ETK,0.0002395,4168,0.1%,18.7%
2019-08-28,1,ETK,0.0001945,4179,0.1%,-4.0%
2019-08-30,1,ETK,0.00019169999999999997,4180,0.1%,-7.9%
2019-09-16,2,ETK,0.0004109,4191,0.1%,-0.4%
2019-08-08,1,ETK,0.00023969999999999997,4169,0.1%,15.1%
2019-08-09,1,ETK,0.00023730000000000002,4170,0.1%,12.7%
2019-11-11,1,ETK,0.0001745,4220,0.1%,-7.4%
2020-03-07,1,ETK,0.00026710000000000004,4257,0.1%,4.2%
2019-09-01,1,ETK,0.0001954,4181,0.1%,-3.6%
2019-09-06,1,ETK,0.00020619999999999997,4184,0.1%,7.6%
2019-09-13,1,ETK,0.0004149,4188,0.1%,101.2%
2019-09-21,2,ETK,0.00019980000000000003,4193,0.1%,-51.8%
2019-10-04,2,ETK,0.00016340000000000001,4197,0.1%,-0.4%
2020-02-29,1,ETK,0.00025639999999999994,4252,0.1%,-11.6%
2020-03-02,1,ETK,0.0002676,4254,0.1%,-7.7%
2020-03-26,2,ETK,0.00013519999999999998,4262,0.1%,9.3%
2020-03-27,1,ETK,0.00012770000000000001,4263,0.1%,2.9%
2020-06-14,1,ETK,6.53e-05,4282,0.1%,-66.5%
2020-06-18,2,ETK,7.509999999999998e-05,4284,0.1%,-59.5%
2019-08-16,1,ETK,0.0002072,4172,0.0%,-12.7%
2019-08-23,1,ETK,0.0002082,4174,0.0%,0.5%
2019-10-27,2,ETK,0.00019099999999999998,4212,0.0%,15.8%
2019-11-04,1,ETK,0.0001884,4215,0.0%,2.2%
2019-11-18,1,ETK,0.00016380000000000002,4222,0.0%,-6.1%
2020-01-16,1,ETK,8.72e-05,4236,0.0%,-44.2%
2020-04-02,1,ETK,0.0001361,4264,0.0%,0.7%
2020-05-03,1,ETK,0.0001781,4270,0.0%,15.6%
2020-06-26,1,ETK,7.329999999999999e-05,4287,0.0%,-1.5%
2020-06-29,1,ETK,7.35e-05,4288,0.0%,-5.2%
2020-07-06,1,ETK,9.350000000000001e-05,4290,0.0%,27.2%
2019-12-16,2,ETK,0.0001379,4230,0.0%,inf%
2018-10-20,7,ETK,0.0016879999999999998,818,0.0%,inf%
2019-07-06,2,ETK,0.0006749,4125,0.0%,inf%
2019-11-29,4,ETK,0.0001554,4227,0.0%,inf%
2019-11-23,1,ETK,0.00014680000000000002,4223,0.0%,inf%
2019-11-17,1,ETK,0.00017030000000000002,4221,0.0%,inf%
2019-03-08,1,ETK,0.0005415,3903,0.0%,inf%
2019-02-27,230,ETK,0.0006129,3878,0.0%,inf%
2019-03-21,5,ETK,0.0005196,3938,0.0%,inf%
2019-11-09,1,ETK,0.0001764,4219,0.0%,inf%
2019-09-27,1,ETK,0.000164,4194,0.0%,inf%
2019-04-28,3,ETK,0.0008436,4022,0.0%,inf%
2018-12-29,4,ETK,0.0007214,3536,0.0%,inf%
2019-05-02,3,ETK,0.0008801,4027,0.0%,inf%
2019-08-04,1,ETK,0.00021959999999999997,4166,0.0%,inf%
2019-08-01,2,ETK,0.0002082,4164,0.0%,inf%
2020-01-01,1,ETK,0.00014380000000000003,4232,0.0%,inf%
2019-06-10,4,ETK,0.0008021,4084,0.0%,inf%
2019-06-11,3,ETK,0.0007917000000000001,4087,0.0%,inf%
2019-06-13,1,ETK,0.0008236000000000001,4089,0.0%,inf%
2019-06-14,2,ETK,0.0006955,4091,0.0%,inf%
2019-06-15,2,ETK,0.0007082999999999999,4093,0.0%,inf%
